budget,id,original_language,original_title,popularity,release_date,revenue,runtime,title,avg_user_score,num_votes,director,genre,num_actors,lead_actor,num_famous_actors,has_famous_lead,production_company_main,has_multiple_production_companies,production_country_main,has_multiple_production_countries,release_year,season_releaed,decade_released,2024_adjusted_budget,2024_adjusted_revenue
600000,11129,en,Human Traffic,4.859873,1999-06-04,4000000,99.0,Human Traffic,6.8,97,Justin Kerrigan,Comedy,9.0,John Simm,0,False,Irish Screen,False,United Kingdom,True,1999,Summer,1990,1129877,7532514
3800000,103663,da,Jagten,21.826888,2012-08-28,16800000,115.0,The Hunt,7.9,927,Thomas Vinterberg,Drama,33.0,Mads Mikkelsen,0,False,Zentropa Entertainments,True,Denmark,True,2012,Summer,2010,5192178,22954891
3300000,301748,en,Opposite Sex,2.964785,2014-11-08,45000,96.0,The Opposite Sex,4.1,9,Jonathan Silverman,Comedy,7.0,Mena Suvari,0,False,Magna Global Entertainment,True,United States of America,False,2014,Fall,2010,4373203,59635
2000000,108346,en,Dreaming of Joseph Lees,0.11615,1999-10-29,7,92.0,Dreaming of Joseph Lees,8.0,1,Eric Styles,Romance,7.0,Rupert Graves,0,False,Fox Entertainment Group,False,United Kingdom,True,1999,Fall,1990,3766257,13
3200000,805,en,Rosemary's Baby,26.180367,1968-06-12,33395426,136.0,Rosemary's Baby,7.5,863,Roman Polanski,Horror,18.0,Mia Farrow,0,False,Paramount Pictures,True,United States of America,False,1968,Summer,1960,28852687,301108679
3200000,11697,en,The Man Who Shot Liberty Valance,11.735287,1962-04-22,8000000,123.0,The Man Who Shot Liberty Valance,7.4,265,John Ford,Western,85.0,John Wayne,0,False,Paramount Pictures,True,United States of America,False,1962,Spring,1960,33180908,82952270
3200000,55347,en,Beginners,11.933449,2010-09-11,5332926,105.0,Beginners,6.8,347,Mike Mills,Drama,31.0,Ewan McGregor,2,True,Parts and Labor,True,United States of America,False,2010,Fall,2010,4603131,7671298
2700000,8469,en,Animal House,17.332585,1978-07-27,141000000,109.0,Animal House,7.0,418,John Landis,Comedy,41.0,John Belushi,3,False,Universal Pictures,True,United States of America,False,1978,Summer,1970,12982258,677962363
2500000,658,en,Goldfinger,47.812466,1964-09-17,124881062,110.0,Goldfinger,7.2,987,Guy Hamilton,Adventure,27.0,Sean Connery,1,True,United Artists,True,United Kingdom,True,1964,Fall,1960,25266968,1262146332
3180000,1585,en,It's a Wonderful Life,42.868495,1946-12-20,9644124,130.0,It's a Wonderful Life,8.0,1076,Frank Capra,Drama,108.0,James Stewart,0,False,RKO Radio Pictures,True,United States of America,False,1946,Winter,1940,,
4000000,627,en,Trainspotting,63.513324,1996-02-23,16491080,93.0,Trainspotting,7.8,2655,Danny Boyle,Drama,23.0,Ewan McGregor,1,True,Miramax Films,True,United Kingdom,False,1996,Winter,1990,7999520,32980180
3000000,41436,en,Paranormal Activity 2,22.789649,2010-10-20,177512032,91.0,Paranormal Activity 2,5.7,722,Tod Williams,Horror,10.0,Katie Featherston,0,False,Paramount Pictures,True,United States of America,False,2010,Fall,2010,4315435,255347206
4000000,1430,en,Bowling for Columbine,11.414843,2002-10-09,35564473,120.0,Bowling for Columbine,7.3,453,Michael Moore,Documentary,21.0,Michael Moore,1,False,Alliance Atlantis Communications,True,United States of America,False,2002,Fall,2000,6976231,62026491
3000000,10014,en,A Nightmare on Elm Street Part 2: Freddy's Revenge,21.607228,1985-10-31,29999213,87.0,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.7,361,Jack Sholder,Horror,26.0,Robert Englund,0,False,New Line Cinema,True,United States of America,False,1985,Fall,1980,8746222,87459927
3000000,11257,en,A Room with a View,7.961559,1985-12-13,20966644,117.0,A Room with a View,6.9,156,James Ivory,Drama,25.0,Maggie Smith,2,False,Goldcrest Films International,True,United Kingdom,False,1985,Winter,1980,8746222,61126309
3000000,158015,en,The Purge,54.403033,2013-05-31,89328627,86.0,The Purge,6.0,2428,James DeMonaco,Science Fiction,15.0,Lena Headey,1,False,Universal Pictures,True,France,True,2013,Spring,2010,4039864,120291849
3000000,82507,en,Sinister,41.045084,2012-03-29,77712439,110.0,Sinister,6.7,1573,Scott Derrickson,Horror,15.0,Ethan Hawke,2,True,Alliance Films,True,United States of America,False,2012,Spring,2010,4099088,106183369
3000000,261,en,Cat on a Hot Tin Roof,16.553594,1958-02-17,17570324,108.0,Cat on a Hot Tin Roof,7.6,165,Richard Brooks,Drama,12.0,Elizabeth Taylor,0,False,Avon Production,True,United States of America,False,1958,Winter,1950,32585400,190845344
3000000,1685,en,Beneath the Planet of the Apes,24.393296,1970-05-01,18999718,95.0,Beneath the Planet of the Apes,6.2,361,Ted Post,Adventure,16.0,James Franciscus,0,False,Twentieth Century Fox Film Corporation,True,United States of America,False,1970,Spring,1970,24228968,153447853
3000000,20737,en,Air Bud,11.241802,1997-08-01,23144499,98.0,Air Bud,5.3,106,Charles Martin Smith,Comedy,8.0,Kevin Zegers,0,False,Walt Disney Pictures,False,Canada,True,1997,Summer,1990,5862598,45228962
16000000,10991,ja,Pokémon 3: The Movie,9.18885,2000-07-08,68411275,93.0,Pokémon: Spell of the Unknown,5.9,137,Michael Haigney,Adventure,3.0,Veronica Taylor,0,False,TV Tokyo,True,Japan,False,2000,Summer,2000,29148712,124631285
3000000,10225,en,Friday the 13th Part VI: Jason Lives,11.158167,1986-08-01,19472057,86.0,Friday the 13th Part VI: Jason Lives,5.7,216,Tom McLoughlin,Horror,12.0,Thom Mathews,0,False,Paramount Pictures,False,United States of America,False,1986,Summer,1980,8579444,55686474
3000000,826,en,The Bridge on the River Kwai,23.109959,1957-10-02,33300000,161.0,The Bridge on the River Kwai,7.7,542,David Lean,Drama,15.0,William Holden,0,False,Columbia Pictures Corporation,True,United Kingdom,True,1957,Fall,1950,33474988,371572368
3000000,34086,en,Spaced Invaders,1.586598,1990-04-27,15369573,100.0,Spaced Invaders,4.7,25,Patrick Read Johnson,Comedy,4.0,Ariana Richards,0,False,Touchstone Pictures,True,United States of America,False,1990,Spring,1990,7202706,36900836
2000000,5854,en,Family Plot,3.832858,1976-04-09,7900000,121.0,Family Plot,6.7,86,Alfred Hitchcock,Comedy,16.0,Barbara Harris,0,False,Universal Pictures,False,United States of America,False,1976,Spring,1970,11019830,43528329
3000000,284,en,The Apartment,22.889294,1960-06-15,25000000,125.0,The Apartment,8.1,483,Billy Wilder,Comedy,23.0,Jack Lemmon,0,False,United Artists,True,United States of America,False,1960,Summer,1960,31809819,265081826
3000000,10285,en,Jason Goes to Hell: The Final Friday,10.341982,1993-08-13,15938065,87.0,Jason Goes to Hell: The Final Friday,4.2,193,Adam Marcus,Fantasy,12.0,Kane Hodder,0,False,New Line Cinema,True,United States of America,False,1993,Summer,1990,6513885,34606240
3000000,5780,en,Torn Curtain,7.924982,1966-07-13,13000000,128.0,Torn Curtain,6.4,120,Alfred Hitchcock,Mystery,11.0,Paul Newman,0,False,Universal Pictures,False,United States of America,False,1966,Summer,1960,28982733,125591844
3000000,292,en,Dave Chappelle's Block Party,1.697846,2005-09-12,11718595,100.0,Dave Chappelle's Block Party,6.4,28,Michel Gondry,Comedy,15.0,Dave Chappelle,0,False,Yari Film Group,False,United States of America,False,2005,Fall,2000,4819530,18826039
3000000,22013,en,Elmer Gantry,6.734965,1960-06-19,10400000,146.0,Elmer Gantry,7.3,41,Richard Brooks,Drama,14.0,Burt Lancaster,0,False,United Artists,False,United States of America,False,1960,Summer,1960,31809819,110274040
3000000,821,en,Judgment at Nuremberg,13.338539,1961-12-01,10000000,186.0,Judgment at Nuremberg,7.6,155,Stanley Kramer,Drama,55.0,Spencer Tracy,0,False,United Artists,True,Germany,True,1961,Winter,1960,31472945,104909816
3000000,3089,en,Red River,5.344815,1948-08-26,9012000,133.0,Red River,7.3,82,Howard Hawks,Western,15.0,John Wayne,0,False,United Artists,True,United States of America,False,1948,Summer,1940,39138844,117573087
3000000,132344,en,Before Midnight,23.299907,2013-04-05,11176469,108.0,Before Midnight,7.4,568,Richard Linklater,Romance,17.0,Ethan Hawke,1,True,Castle Rock Entertainment,True,Greece,True,2013,Spring,2010,4039864,15050473
3000000,15158,en,Phantasm II,5.003615,1988-07-08,7282851,97.0,Phantasm II,6.3,94,Don Coscarelli,Action,14.0,James Le Gros,0,False,Universal Pictures,True,United States of America,False,1988,Summer,1980,7956825,19316124
3800000,10557,en,East Is East,3.667372,1999-05-14,28200000,97.0,East Is East,6.5,59,Damien O'Donnell,Comedy,21.0,Om Puri,0,False,BBC,True,United Kingdom,False,1999,Spring,1990,7155889,53104226
3000000,28005,en,Kama Sutra - A Tale of Love,3.937939,1996-09-11,4109095,117.0,Kama Sutra - A Tale of Love,5.7,35,Mira Nair,Drama,4.0,Indira Varma,0,False,Mirabai Films,True,United Kingdom,True,1996,Fall,1990,5999640,8217697
3000000,252,en,Willy Wonka & the Chocolate Factory,23.981601,1971-06-29,4000000,100.0,Willy Wonka & the Chocolate Factory,7.4,798,Mel Stuart,Family,36.0,Gene Wilder,0,False,Paramount Pictures,True,United States of America,False,1971,Summer,1970,23246443,30995257
3000000,18892,en,Jawbreaker,4.337685,1999-01-30,3076820,87.0,Jawbreaker,5.9,90,Darren Stein,Comedy,14.0,Rose McGowan,1,False,TriStar Pictures,True,United States of America,False,1999,Winter,1990,5649386,5794048
2962051,549,en,Basquiat,3.636634,1996-08-09,3011195,108.0,Basquiat,6.6,94,Julian Schnabel,Drama,20.0,Jeffrey Wright,7,True,Miramax,True,United States of America,False,1996,Summer,1990,5923746,6022028
3000000,868,af,Tsotsi,2.504169,2005-08-18,9879971,94.0,Tsotsi,6.9,94,Gavin Hood,Crime,16.0,Presley Chweneyagae,0,False,Movieworld Productions,True,South Africa,False,2005,Summer,2000,4819530,15872271
3000000,10683,en,Happiness,10.757539,1998-10-16,2807390,139.0,Happiness,7.4,194,Todd Solondz,Comedy,18.0,Jane Adams,4,False,Killer Films,True,United States of America,False,1998,Fall,1990,5773285,5402620
2800000,246403,en,Tusk,15.754614,2014-09-19,1826705,102.0,Tusk,5.1,366,Kevin Smith,Comedy,10.0,Michael Parks,2,False,Phase 4 Films,True,United States of America,False,2014,Fall,2010,3710597,2420774
3000000,670,ko,올드보이,56.76349,2003-01-01,14980005,120.0,Oldboy,8.0,1945,Park Chan-wook,Drama,13.0,Choi Min-sik,0,False,Egg Films,True,South Korea,False,2003,Winter,2000,5114639,25539104
3000000,49010,en,Hobo with a Shotgun,16.900433,2011-05-06,748453,86.0,Hobo with a Shotgun,5.7,211,Jason Eisener,Action,5.0,Rutger Hauer,0,False,Rhombus Media,True,United States of America,True,2011,Spring,2010,4184070,1043860
3000000,24469,en,Fish Tank,12.68672,2009-05-14,2357852,123.0,Fish Tank,6.9,250,Andrea Arnold,Drama,29.0,Katie Jarvis,0,False,BBC Films,True,United Kingdom,True,2009,Spring,2000,4386060,3447227
3000000,84174,en,Bachelorette,20.95282,2012-08-06,11947954,87.0,Bachelorette,5.3,444,Leslye Headland,Comedy,15.0,Kirsten Dunst,2,True,Gary Sanchez Productions,True,United States of America,False,2012,Summer,2010,4099088,16325237
3000000,38541,en,The Divide,11.882563,2011-03-13,22000,112.0,The Divide,5.7,197,Xavier Gens,Science Fiction,10.0,Lauren German,0,False,Instinctive Film,True,Canada,True,2011,Spring,2010,4184070,30683
3000000,234212,en,Demonic,12.564554,2015-02-12,3387000,83.0,Demonic,4.9,148,Will Canon,Thriller,14.0,Maria Bello,1,True,Icon Entertainment International,True,United Kingdom,True,2015,Winter,2010,3970829,4483066
2500000,26039,en,Point Blank,5.164423,1967-08-30,3200000,92.0,Point Blank,7.1,95,John Boorman,Action,25.0,Lee Marvin,0,False,Metro-Goldwyn-Mayer (MGM),True,United States of America,False,1967,Summer,1960,23497965,30077395
2900000,666,pt,Central do Brasil,5.928937,1998-01-16,5596708,113.0,Central Station,7.6,126,Walter Salles,Drama,19.0,Fernanda Montenegro,0,False,MACT Productions,True,Brazil,False,1998,Winter,1990,5580842,10770463
2900000,248,en,Pocketful of Miracles,3.370225,1961-12-18,5000000,136.0,Pocketful of Miracles,7.3,25,Frank Capra,Comedy,40.0,Glenn Ford,0,False,Franton Production,False,United States of America,False,1961,Winter,1960,30423846,52454908
3000000,43942,en,Freakonomics,1.781462,2010-10-01,103735,93.0,Freakonomics,6.6,36,Heidi Ewing,Documentary,19.0,Zoe Sloane,0,False,Chad Troutwine Films,True,United States of America,False,2010,Fall,2010,4315435,149221
8000000,10476,en,Hustle & Flow,6.39503,2005-07-22,23563727,116.0,Hustle & Flow,6.9,99,Craig Brewer,Drama,15.0,Terrence Howard,2,True,MTV Films,False,United States of America,False,2005,Summer,2000,12852079,37855361
2883848,239,en,Some Like It Hot,39.30982,1959-03-18,25000000,122.0,Some Like It Hot,8.0,808,Billy Wilder,Comedy,44.0,Marilyn Monroe,0,False,The Mirisch Corporation,True,United States of America,False,1959,Spring,1950,31034541,269037593
2800000,10281,en,Friday the 13th Part VII: The New Blood,9.070842,1988-05-13,19170001,88.0,Friday the 13th Part VII: The New Blood,5.3,192,John Carl Buechler,Horror,15.0,Kane Hodder,0,False,Paramount Pictures,False,United States of America,False,1988,Spring,1980,7426370,50844116
2777000,630,en,The Wizard of Oz,67.417542,1939-08-15,33754967,102.0,The Wizard of Oz,7.4,1642,Victor Fleming,Adventure,12.0,Judy Garland,0,False,Loew's Incorporated,False,United States of America,False,1939,Summer,1930,,
2800000,3034,en,Young Frankenstein,36.444894,1974-12-15,86273333,106.0,Young Frankenstein,7.7,854,Mel Brooks,Comedy,34.0,Gene Wilder,2,False,Twentieth Century Fox Film Corporation,True,United States of America,False,1974,Winter,1970,17810489,548775079
2000000,13025,en,Diary of the Dead,15.351412,2007-09-08,5364858,95.0,Diary of the Dead,5.4,190,George A. Romero,Horror,10.0,Michelle Morgan,0,False,Artfire Films,False,United States of America,False,2007,Fall,2000,3025866,8116671
2700000,17264,en,The Black Stallion,11.35972,1979-10-17,37799643,118.0,The Black Stallion,7.0,59,Carroll Ballard,Adventure,9.0,Kelly Reno,0,False,United Artists,False,United States of America,False,1979,Fall,1970,11669127,163366238
2686000,15875,en,Donovan's Reef,1.897263,1963-06-12,6600000,109.0,Donovan's Reef,6.0,30,John Ford,Adventure,20.0,John Wayne,0,False,Paramount Pictures,False,United States of America,False,1963,Summer,1960,27505736,67586693
2627000,43306,en,A Guy Named Joe,0.531444,1944-03-01,5363000,120.0,A Guy Named Joe,6.0,8,Victor Fleming,Drama,14.0,Spencer Tracy,0,False,Metro-Goldwyn-Mayer (MGM),False,United States of America,False,1944,Spring,1940,,
2600000,11072,en,Blazing Saddles,22.793929,1974-02-07,119500000,93.0,Blazing Saddles,7.2,609,Mel Brooks,Western,25.0,Cleavon Little,0,False,Crossbow Productions,True,United States of America,False,1974,Winter,1970,16538311,760126213
2600000,9730,en,Friday the 13th: The Final Chapter,14.013414,1984-04-13,32980880,91.0,Friday the 13th: The Final Chapter,5.9,237,Joseph Zito,Horror,13.0,Kimberly Beck,0,False,Paramount Pictures,True,United States of America,False,1984,Spring,1980,7847476,99544874
2159280,209274,pl,Ida,13.265432,2013-10-25,10700000,80.0,Ida,7.1,260,Paweł Pawlikowski,Drama,10.0,Agata Trzebuchowska,0,False,Danish Film Institute,True,Denmark,True,2013,Fall,2010,2907733,14408850
2600000,14139,es,Los cronocrímenes,19.02965,2007-09-20,553198,92.0,Timecrimes,7.0,308,Nacho Vigalondo,Science Fiction,8.0,Karra Elejalde,0,False,Arsénico Producciones,True,Spain,False,2007,Fall,2000,3933626,836952
2540800,872,en,Singin' in the Rain,36.556954,1952-04-10,7200000,103.0,Singin' in the Rain,7.8,727,Stanley Donen,Comedy,19.0,Gene Kelly,0,False,Metro-Goldwyn-Mayer (MGM),False,United States of America,False,1952,Spring,1950,30001636,85017230
2500000,139038,en,A Haunted House,18.661541,2013-01-11,60141683,86.0,A Haunted House,5.4,516,Michael Tiddes,Comedy,16.0,Marlon Wayans,2,False,Endgame Entertainment,True,United States of America,False,2013,Winter,2010,3366554,80988083
2500000,10676,en,Halloween III: Season of the Witch,12.030456,1982-10-22,14400000,98.0,Halloween III: Season of the Witch,5.0,229,Tommy Lee Wallace,Horror,23.0,Tom Atkins,0,False,Universal Pictures,False,United States of America,False,1982,Fall,1980,8124081,46794704
2500000,1687,en,Escape from the Planet of the Apes,18.30961,1971-05-20,12348905,98.0,Escape from the Planet of the Apes,6.3,264,Don Taylor,Action,13.0,Roddy McDowall,0,False,Twentieth Century Fox Film Corporation,True,United States of America,False,1971,Spring,1970,19372036,95689372
2500000,24748,en,Hud,6.82919,1963-05-29,10000000,112.0,Hud,7.5,66,Martin Ritt,Action,17.0,Paul Newman,0,False,Paramount Pictures,False,United States of America,False,1963,Spring,1960,25601020,102404081
2500000,401,en,Garden State,30.583959,2004-07-28,26781723,102.0,Garden State,7.1,618,Zach Braff,Comedy,37.0,Zach Braff,3,False,Fox Searchlight Pictures,True,United States of America,False,2004,Summer,2000,4151456,44473255
2500000,76,en,Before Sunrise,23.672571,1995-01-27,5535405,105.0,Before Sunrise,7.7,959,Richard Linklater,Drama,27.0,Ethan Hawke,1,True,Detour Film Production,False,Austria,True,1995,Winter,1990,5146525,11395239
2500000,84329,en,Robot & Frank,23.419061,2012-08-16,3325038,85.0,Robot & Frank,6.8,450,Jake Schreier,Science Fiction,15.0,Frank Langella,3,False,Samuel Goldwyn Films,True,United States of America,False,2012,Summer,2010,3415906,4543208
2500000,157386,en,The Spectacular Now,25.722747,2013-08-02,6854611,95.0,The Spectacular Now,6.8,1048,James Ponsoldt,Comedy,29.0,Miles Teller,0,False,21 Laps Entertainment,True,United States of America,False,2013,Summer,2010,3366554,9230566
2500000,46849,en,Eye of the Dolphin,0.301884,2007-08-24,71904,100.0,Eye of the Dolphin,7.1,7,Michael D. Sellers,Drama,16.0,Carly Schroeder,1,False,Gold/Miller Productions,True,United States of America,False,2007,Summer,2000,3782333,108786
2500000,20764,en,Sleep Dealer,4.624691,2008-12-10,107559,90.0,Sleep Dealer,6.0,40,Alex Rivera,Drama,3.0,Leonor Varela,0,False,Likely Story,False,Mexico,True,2008,Winter,2000,3643341,156750
2500000,45132,en,Super,12.204569,2010-09-09,324138,96.0,Super,6.6,441,James Gunn,Comedy,48.0,Rainn Wilson,1,False,This Is That Productions,True,United States of America,False,2010,Fall,2010,3596196,466265
2400000,49471,en,Get on the Bus,4.623059,1996-10-16,5731103,120.0,Get on the Bus,7.0,11,Spike Lee,Drama,18.0,Ossie Davis,0,False,Columbia Pictures,True,United States of America,False,1996,Fall,1990,4799712,11461518
30000000,7512,en,Idiocracy,27.940093,2006-09-01,495303,84.0,Idiocracy,6.3,664,Mike Judge,Adventure,53.0,Luke Wilson,4,True,Twentieth Century Fox Film Corporation,True,United States of America,False,2006,Fall,2000,46690875,770871
2380000,11798,en,This Is England,8.395624,2006-09-12,8176544,101.0,This Is England,7.4,363,Shane Meadows,Drama,18.0,Thomas Turgoose,0,False,EM Media,True,United Kingdom,False,2006,Fall,2000,3704143,12725667
2361000,43546,en,Bathing Beauty,0.628051,1944-07-01,6892000,101.0,Bathing Beauty,7.0,4,George Sidney,Comedy,23.0,Red Skelton,0,False,Metro-Goldwyn-Mayer (MGM),False,United States of America,False,1944,Summer,1940,,
2300000,17820,en,Show Boat,1.606314,1951-07-13,11000000,107.0,Show Boat,6.9,18,George Sidney,Music,16.0,Howard Keel,0,False,Metro-Goldwyn-Mayer (MGM),False,United States of America,False,1951,Summer,1950,27778684,132854575
2280000,756,en,Fantasia,32.875469,1940-11-13,83320000,124.0,Fantasia,7.2,808,David Hand,Animation,4.0,Deems Taylor,0,False,Walt Disney Pictures,False,United States of America,False,1940,Fall,1940,,
4000000,9728,en,Friday the 13th Part III,14.206525,1982-08-13,36690067,95.0,Friday the 13th Part III,5.7,254,Steve Miner,Horror,16.0,Dana Kimmell,0,False,Paramount Pictures,True,United States of America,False,1982,Summer,1980,12998529,119229225
2200000,9731,en,Friday the 13th: A New Beginning,12.639469,1985-03-22,21930418,92.0,Friday the 13th: A New Beginning,5.1,196,Danny Steinmann,Horror,19.0,Melanie Kinnaman,0,False,Paramount Pictures,True,United States of America,False,1985,Spring,1980,6413896,63936102
2160000,43610,en,The Valley of Decision,0.1813,1945-06-01,9132000,119.0,The Valley of Decision,5.8,4,Tay Garnett,Drama,20.0,Greer Garson,0,False,Metro-Goldwyn-Mayer (MGM),False,United States of America,False,1945,Summer,1940,,
2100000,887,en,The Best Years of Our Lives,8.38717,1946-12-25,23650000,172.0,The Best Years of Our Lives,7.6,143,William Wyler,Drama,15.0,Fredric March,0,False,"Samuel Goldwyn Company, The",False,United States of America,False,1946,Winter,1940,,
2100000,364083,en,Mi America,0.039007,2015-10-16,3330,126.0,Mi America,0.0,0,Robert Fontaine,Drama,5.0,Robert Fontaine,0,False,Industrial House Films,False,United States of America,False,2015,Fall,2010,2779581,4408
1500000,8329,es,[REC],31.691617,2007-04-10,30448000,78.0,[REC],7.1,934,Jaume Balagueró,Horror,20.0,Manuela Velasco,0,False,Filmax,False,Spain,False,2007,Spring,2000,2269400,46065784
2000000,657,en,From Russia with Love,41.298723,1963-10-11,78898765,115.0,From Russia with Love,6.9,760,Terence Young,Action,45.0,Sean Connery,1,True,United Artists,True,United Kingdom,False,1963,Fall,1960,20480816,807955548
2000000,11561,en,Sleeper,10.664202,1973-12-17,18344729,89.0,Sleeper,7.0,200,Woody Allen,Comedy,9.0,Woody Allen,1,False,Rollins-Joffe Productions,False,United States of America,False,1973,Winter,1970,14122581,129537462
2000000,270303,en,It Follows,100.876794,2015-02-04,14674076,100.0,It Follows,6.6,1832,David Robert Mitchell,Horror,29.0,Maika Monroe,0,False,Northern Lights Films,True,United States of America,False,2015,Winter,2010,2647220,19422750
2000000,11624,en,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,13.223111,1972-08-06,18016290,88.0,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,215,Woody Allen,Comedy,21.0,Woody Allen,0,False,United Artists,False,United States of America,False,1972,Summer,1970,15006474,135180494
2000000,595,en,To Kill a Mockingbird,22.139842,1962-12-25,13129846,129.0,To Kill a Mockingbird,8.0,657,Robert Mulligan,Crime,56.0,Gregory Peck,1,False,Universal Pictures,False,United States of America,False,1962,Winter,1960,20738067,136143816
2000000,8810,en,Mad Max 2,37.117362,1981-12-24,24600832,95.0,Mad Max 2: The Road Warrior,7.3,957,George Miller,Adventure,18.0,Mel Gibson,1,True,Kennedy Miller Productions,False,Australia,False,1981,Winter,1980,6899512,84866873
2000000,226,en,Boys Don't Cry,15.557144,1999-09-02,11540607,118.0,Boys Don't Cry,7.2,353,Kimberly Peirce,Crime,24.0,Hilary Swank,1,False,Fox Searchlight Pictures,True,United States of America,False,1999,Fall,1990,3766257,21732447
2000000,92182,en,Silent House,11.66632,2011-01-21,13101672,85.0,Silent House,5.2,125,Chris Kentis,Horror,6.0,Elizabeth Olsen,0,False,Elle Driver,True,France,True,2011,Winter,2010,2789380,18272769
2000000,582,de,Das Leben der Anderen,34.938177,2006-03-15,70000000,137.0,The Lives of Others,7.9,958,Florian Henckel von Donnersmarck,Drama,33.0,Martina Gedeck,0,False,Arte,True,Germany,False,2006,Spring,2000,3112725,108945376
1000000,72213,en,Courageous,5.961119,2011-09-30,34522221,129.0,Courageous,6.8,77,Alex Kendrick,Drama,16.0,Alex Kendrick,0,False,TriStar Pictures,True,United States of America,False,2011,Fall,2010,1394690,48147792
2000000,990,en,The Hustler,17.639478,1961-09-25,7600000,134.0,The Hustler,7.6,240,Robert Rossen,Drama,15.0,Paul Newman,0,False,Twentieth Century Fox Film Corporation,True,United States of America,False,1961,Fall,1960,20981963,79731460
2000000,55604,en,Boom Town,1.867004,1940-08-30,9172000,119.0,Boom Town,6.5,8,Jack Conway,Adventure,75.0,Clark Gable,0,False,Metro-Goldwyn-Mayer (MGM),False,United States of America,False,1940,Summer,1940,,
8000000,9662,fr,Les triplettes de Belleville,13.944645,2003-06-11,1477676,80.0,The Triplets of Belleville,7.3,231,Sylvain Chomet,Adventure,7.0,Béatrice Bonifassi,0,False,Sony Pictures Classics,True,France,True,2003,Summer,2000,13639036,2519260
2700000,80,en,Before Sunset,14.799323,2004-02-10,15992615,80.0,Before Sunset,7.6,718,Richard Linklater,Drama,10.0,Ethan Hawke,1,True,Castle Rock Entertainment,True,United States of America,False,2004,Winter,2000,4483572,26557053
2000000,55,es,Amores perros,23.281616,2000-06-16,20908467,154.0,Amores perros,7.6,521,Alejandro González Iñárritu,Drama,25.0,Gael García Bernal,0,False,Altavista Films,True,Mexico,False,2000,Summer,2000,3643589,38090930
2000000,11023,en,Thirteen,20.331593,2003-08-20,4601043,100.0,Thirteen,6.7,339,Catherine Hardwicke,Crime,16.0,Evan Rachel Wood,0,False,Fox Searchlight Pictures,True,United States of America,False,2003,Summer,2000,3409759,7844224
2000000,33667,en,Gentleman's Agreement,5.381536,1947-11-11,7800000,118.0,Gentleman's Agreement,6.8,47,Elia Kazan,Drama,13.0,Gregory Peck,0,False,Twentieth Century Fox Film Corporation,False,United States of America,False,1947,Fall,1940,28094440,109568316
2000000,39013,en,Winter's Bone,20.834883,2010-06-11,13831503,100.0,Winter's Bone,6.8,565,Debra Granik,Drama,22.0,Jennifer Lawrence,0,False,Anonymous Content,True,United States of America,False,2010,Summer,2010,2876957,19896317
2000000,43839,en,Alexander's Ragtime Band,0.483974,1938-05-24,4000000,106.0,Alexander's Ragtime Band,4.8,6,Henry King,Drama,28.0,Tyrone Power,0,False,Twentieth Century Fox Film Corporation,False,United States of America,False,1938,Spring,1930,,
2000000,44639,en,Inside Job,16.930914,2010-10-08,7871522,109.0,Inside Job,7.7,286,Charles Ferguson,Documentary,9.0,Matt Damon,1,True,Sony Pictures Classics,True,United States of America,False,2010,Fall,2010,2876957,11323014
6000000,301351,en,We Are Your Friends,28.819424,2015-08-26,11122090,96.0,We Are Your Friends,6.3,658,Max Joseph,Drama,29.0,Zac Efron,0,False,Working Title Films,False,United Kingdom,True,2015,Summer,2010,7941659,14721307
2000000,7873,en,Harsh Times,12.999023,2005-09-11,5967038,120.0,Harsh Times,6.3,197,David Ayer,Crime,16.0,Christian Bale,3,True,The Weinstein Company,False,United States of America,False,2005,Fall,2000,3213020,9586106
2000000,331190,en,Captive,6.728882,2015-09-17,2801508,97.0,Captive,5.6,92,Jerry Jameson,Crime,23.0,Kate Mara,0,False,Itaca Films,True,United States of America,False,2015,Fall,2010,2647220,3708103
2000000,15186,en,Full Frontal,1.95686,2002-08-02,2506446,96.0,Full Frontal,4.8,26,Steven Soderbergh,Comedy,17.0,David Duchovny,4,False,Miramax Films,True,United States of America,False,2002,Summer,2000,3488115,4371386
2000000,1378,en,Shortbus,14.846001,2006-05-20,5179037,101.0,Shortbus,6.3,140,John Cameron Mitchell,Romance,27.0,Sook-Yin Lee,0,False,Fortissimo Films,True,United States of America,False,2006,Spring,2000,3112725,8060459
2000000,8885,he,Vals Im Bashir,14.08251,2008-06-25,11125849,90.0,Waltz with Bashir,7.8,291,Ari Folman,Drama,4.0,Ari Folman,0,False,Les Films d'Ici,True,Israel,True,2008,Summer,2000,2914673,16214104
2000000,250124,en,The Diary of a Teenage Girl,18.224326,2015-08-07,1477002,98.0,The Diary of a Teenage Girl,6.8,279,Marielle Heller,Drama,22.0,Bel Powley,1,False,Caviar Films,True,United States of America,False,2015,Summer,2010,2647220,1954974
2000000,42889,en,The Virginity Hit,3.125382,2010-09-10,563706,120.0,The Virginity Hit,4.6,19,Huck Botko,Comedy,8.0,Matt Bennett,0,False,Gary Sanchez Productions,True,United States of America,False,2010,Fall,2010,2876957,810879
